"STATION","NAME","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV"
"USC00190840","BRIDGEWATER, MA US","01-11","-5.7",,"-3.2",,"2.9",,"-9.2",
"USC00190840","BRIDGEWATER, MA US","01-12","-5.7",,"-3.2",,"2.8",,"-9.2",
"USC00190840","BRIDGEWATER, MA US","01-13","-5.7",,"-3.2",,"2.8",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-14","-5.7",,"-3.3",,"2.8",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-15","-5.7",,"-3.3",,"2.8",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-16","-5.7",,"-3.3",,"2.8",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-17","-5.7",,"-3.3",,"2.7",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-18","-5.7",,"-3.3",,"2.7",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-19","-5.7",,"-3.3",,"2.7",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-20","-5.7",,"-3.3",,"2.7",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-21","-5.8",,"-3.3",,"2.8",,"-9.3",
"USC00190840","BRIDGEWATER, MA US","01-22","-5.8",,"-3.2",,"2.8",,"-9.2",
"USC00190840","BRIDGEWATER, MA US","01-23","-5.8",,"-3.2",,"2.8",,"-9.2",
"USC00190840","BRIDGEWATER, MA US","01-24","-5.9",,"-3.2",,"2.8",,"-9.1",
"USC00190840","BRIDGEWATER, MA US","01-25","-5.9",,"-3.1",,"2.8",,"-9.1",
"USC00190840","BRIDGEWATER, MA US","01-26","-5.9",,"-3.1",,"2.9",,"-8.9",
"USC00190840","BRIDGEWATER, MA US","01-27","-6.0",,"-3.0",,"2.9",,"-8.9",
"USC00190840","BRIDGEWATER, MA US","01-28","-6.1",,"-2.9",,"2.9",,"-8.8",
"USC00190840","BRIDGEWATER, MA US","01-29","-6.1",,"-2.8",,"3.0",,"-8.7",
"USC00190840","BRIDGEWATER, MA US","01-30","-6.2",,"-2.8",,"3.1",,"-8.6",
"USC00190840","BRIDGEWATER, MA US","01-31","-6.2",,"-2.7",,"3.1",,"-8.4",
"USC00190840","BRIDGEWATER, MA US","02-01","-6.3",,"-2.6",,"3.2",,"-8.3",
"USC00190840","BRIDGEWATER, MA US","02-02","-6.3",,"-2.5",,"3.2",,"-8.2",
"USC00190840","BRIDGEWATER, MA US","02-03","-6.4",,"-2.4",,"3.3",,"-8.1",
"USC00190840","BRIDGEWATER, MA US","02-04","-6.4",,"-2.3",,"3.3",,"-8.0",
"USC00190840","BRIDGEWATER, MA US","02-05","-6.5",,"-2.2",,"3.4",,"-7.9",
"USC00190840","BRIDGEWATER, MA US","02-06","-6.6",,"-2.1",,"3.5",,"-7.7",
"USC00190840","BRIDGEWATER, MA US","02-07","-6.6",,"-2.1",,"3.6",,"-7.6",
"USC00190840","BRIDGEWATER, MA US","02-08","-6.7",,"-1.9",,"3.6",,"-7.5",
"USC00190840","BRIDGEWATER, MA US","02-09","-6.7",,"-1.8",,"3.7",,"-7.3",
"USC00190840","BRIDGEWATER, MA US","02-10","-6.7",,"-1.7",,"3.8",,"-7.2",
"USC00190840","BRIDGEWATER, MA US","02-11","-6.8",,"-1.6",,"3.9",,"-7.1",
"USC00190840","BRIDGEWATER, MA US","02-12","-6.8",,"-1.5",,"4.0",,"-7.0",
"USC00190840","BRIDGEWATER, MA US","02-13","-6.8",,"-1.4",,"4.1",,"-6.8",
"USC00190840","BRIDGEWATER, MA US","02-14","-6.8",,"-1.3",,"4.2",,"-6.7",
"USC00190840","BRIDGEWATER, MA US","02-15","-6.9",,"-1.2",,"4.3",,"-6.6",
"USC00190840","BRIDGEWATER, MA US","02-16","-6.9",,"-1.1",,"4.4",,"-6.5",
"USC00190840","BRIDGEWATER, MA US","02-17","-6.9",,"-0.9",,"4.5",,"-6.4",
"USC00190840","BRIDGEWATER, MA US","02-18","-6.9",,"-0.8",,"4.6",,"-6.3",
"USC00190840","BRIDGEWATER, MA US","02-19","-6.9",,"-0.7",,"4.7",,"-6.2",
"USC00190840","BRIDGEWATER, MA US","02-20","-6.9",,"-0.6",,"4.8",,"-6.1",
"USC00190840","BRIDGEWATER, MA US","02-21","-6.9",,"-0.5",,"4.9",,"-5.9",
"USC00190840","BRIDGEWATER, MA US","02-22","-6.8",,"-0.4",,"5.1",,"-5.8",
"USC00190840","BRIDGEWATER, MA US","02-23","-6.8",,"-0.3",,"5.2",,"-5.7",
"USC00190840","BRIDGEWATER, MA US","02-24","-6.8",,"-0.2",,"5.3",,"-5.6",
"USC00190840","BRIDGEWATER, MA US","02-25","-6.8",,"-0.1",,"5.4",,"-5.6",
"USC00190840","BRIDGEWATER, MA US","02-26","-6.8",,"0.1",,"5.6",,"-5.4",
"USC00190840","BRIDGEWATER, MA US","02-27","-6.7",,"0.2",,"5.7",,"-5.3",
"USC00190840","BRIDGEWATER, MA US","02-28","-6.7",,"0.3",,"5.8",,"-5.2",
"USC00190840","BRIDGEWATER, MA US","02-29","-6.7",,"0.3",,"5.9",,"-5.2",
"USC00190840","BRIDGEWATER, MA US","03-01","-6.7",,"0.4",,"6.0",,"-5.2",
"USC00190840","BRIDGEWATER, MA US","03-02","-6.6",,"0.6",,"6.1",,"-5.1",
"USC00190840","BRIDGEWATER, MA US","03-03","-6.6",,"0.7",,"6.2",,"-4.9",
"USC00190840","BRIDGEWATER, MA US","03-04","-6.5",,"0.8",,"6.4",,"-4.9",
"USC00190840","BRIDGEWATER, MA US","03-05","-6.5",,"0.9",,"6.5",,"-4.8",
"USC00190840","BRIDGEWATER, MA US","03-06","-6.4",,"1.0",,"6.7",,"-4.7",
"USC00190840","BRIDGEWATER, MA US","03-07","-6.4",,"1.1",,"6.8",,"-4.6",
"USC00190840","BRIDGEWATER, MA US","03-08","-6.3",,"1.2",,"6.9",,"-4.5",
"USC00190840","BRIDGEWATER, MA US","03-09","-6.3",,"1.3",,"7.1",,"-4.4",
"USC00190840","BRIDGEWATER, MA US","03-10","-6.3",,"1.4",,"7.2",,"-4.3",
"USC00190840","BRIDGEWATER, MA US","03-11","-6.2",,"1.6",,"7.4",,"-4.2",
"USC00190840","BRIDGEWATER, MA US","03-12","-6.2",,"1.7",,"7.5",,"-4.1",
"USC00190840","BRIDGEWATER, MA US","03-13","-6.2",,"1.8",,"7.7",,"-3.9",
"USC00190840","BRIDGEWATER, MA US","03-14","-6.1",,"2.0",,"7.8",,"-3.8",
"USC00190840","BRIDGEWATER, MA US","03-15","-6.1",,"2.1",,"7.9",,"-3.7",
"USC00190840","BRIDGEWATER, MA US","03-16","-6.1",,"2.2",,"8.1",,"-3.6",
"USC00190840","BRIDGEWATER, MA US","03-17","-6.1",,"2.4",,"8.3",,"-3.5",
"USC00190840","BRIDGEWATER, MA US","03-18","-6.0",,"2.6",,"8.4",,"-3.3",
"USC00190840","BRIDGEWATER, MA US","03-19","-6.0",,"2.7",,"8.6",,"-3.2",
"USC00190840","BRIDGEWATER, MA US","03-20","-6.0",,"2.8",,"8.7",,"-3.1",
"USC00190840","BRIDGEWATER, MA US","03-21","-6.0",,"3.0",,"8.9",,"-2.9",
"USC00190840","BRIDGEWATER, MA US","03-22","-5.9",,"3.1",,"9.1",,"-2.8",
"USC00190840","BRIDGEWATER, MA US","03-23","-5.9",,"3.3",,"9.2",,"-2.6",
"USC00190840","BRIDGEWATER, MA US","03-24","-5.9",,"3.4",,"9.4",,"-2.4",
"USC00190840","BRIDGEWATER, MA US","03-25","-5.9",,"3.6",,"9.6",,"-2.3",
"USC00190840","BRIDGEWATER, MA US","03-26","-5.9",,"3.8",,"9.7",,"-2.1",
"USC00190840","BRIDGEWATER, MA US","03-27","-5.9",,"3.9",,"9.9",,"-1.9",
"USC00190840","BRIDGEWATER, MA US","03-28","-5.9",,"4.1",,"10.1",,"-1.8",
"USC00190840","BRIDGEWATER, MA US","03-29","-5.9",,"4.3",,"10.2",,"-1.6",
"USC00190840","BRIDGEWATER, MA US","03-30","-6.0",,"4.5",,"10.4",,"-1.4",
"USC00190840","BRIDGEWATER, MA US","03-31","-6.0",,"4.7",,"10.6",,"-1.2",
"USC00190840","BRIDGEWATER, MA US","04-01","-6.0",,"4.9",,"10.8",,"-1.0",
"USC00190840","BRIDGEWATER, MA US","04-02","-6.0",,"5.1",,"10.9",,"-0.8",
"USC00190840","BRIDGEWATER, MA US","04-03","-6.0",,"5.3",,"11.1",,"-0.6",
"USC00190840","BRIDGEWATER, MA US","04-04","-6.1",,"5.4",,"11.3",,"-0.4",
"USC00190840","BRIDGEWATER, MA US","04-05","-6.1",,"5.7",,"11.5",,"-0.2",
"USC00190840","BRIDGEWATER, MA US","04-06","-6.1",,"5.8",,"11.7",,"0.0",
"USC00190840","BRIDGEWATER, MA US","04-07","-6.1",,"6.1",,"11.9",,"0.2",
"USC00190840","BRIDGEWATER, MA US","04-08","-6.1",,"6.2",,"12.1",,"0.4",
"USC00190840","BRIDGEWATER, MA US","04-09","-6.1",,"6.4",,"12.3",,"0.6",
"USC00190840","BRIDGEWATER, MA US","04-10","-6.1",,"6.7",,"12.5",,"0.8",
"USC00190840","BRIDGEWATER, MA US","04-11","-6.1",,"6.9",,"12.7",,"1.0",
"USC00190840","BRIDGEWATER, MA US","04-12","-6.1",,"7.1",,"12.9",,"1.2",
"USC00190840","BRIDGEWATER, MA US","04-13","-6.1",,"7.3",,"13.1",,"1.4",
"USC00190840","BRIDGEWATER, MA US","04-14","-6.1",,"7.5",,"13.3",,"1.6",
"USC00190840","BRIDGEWATER, MA US","04-15","-6.1",,"7.7",,"13.6",,"1.8",
"USC00190840","BRIDGEWATER, MA US","04-16","-6.1",,"7.9",,"13.8",,"2.1",
"USC00190840","BRIDGEWATER, MA US","04-17","-6.0",,"8.1",,"14.0",,"2.2",
"USC00190840","BRIDGEWATER, MA US","04-18","-6.0",,"8.3",,"14.2",,"2.4",
"USC00190840","BRIDGEWATER, MA US","04-19","-6.0",,"8.6",,"14.4",,"2.6",
"USC00190840","BRIDGEWATER, MA US","04-20","-5.9",,"8.7",,"14.7",,"2.8",
"USC00190840","BRIDGEWATER, MA US","04-21","-5.9",,"8.9",,"14.9",,"3.0",
"USC00190840","BRIDGEWATER, MA US","04-22","-5.9",,"9.2",,"15.1",,"3.2",
"USC00190840","BRIDGEWATER, MA US","04-23","-5.9",,"9.3",,"15.3",,"3.4",
"USC00190840","BRIDGEWATER, MA US","04-24","-5.8",,"9.6",,"15.6",,"3.6",
"USC00190840","BRIDGEWATER, MA US","04-25","-5.8",,"9.8",,"15.8",,"3.8",
"USC00190840","BRIDGEWATER, MA US","04-26","-5.7",,"9.9",,"16.0",,"3.9",
"USC00190840","BRIDGEWATER, MA US","04-27","-5.7",,"10.2",,"16.2",,"4.1",
"USC00190840","BRIDGEWATER, MA US","04-28","-5.7",,"10.4",,"16.4",,"4.3",
"USC00190840","BRIDGEWATER, MA US","04-29","-5.6",,"10.6",,"16.7",,"4.5",
"USC00190840","BRIDGEWATER, MA US","04-30","-5.6",,"10.8",,"16.9",,"4.7",
"USC00190840","BRIDGEWATER, MA US","05-01","-5.5",,"10.9",,"17.1",,"4.8",
"USC00190840","BRIDGEWATER, MA US","05-02","-5.4",,"11.2",,"17.3",,"5.0",
"USC00190840","BRIDGEWATER, MA US","05-03","-5.4",,"11.3",,"17.5",,"5.2",
"USC00190840","BRIDGEWATER, MA US","05-04","-5.4",,"11.5",,"17.7",,"5.3",
"USC00190840","BRIDGEWATER, MA US","05-05","-5.3",,"11.7",,"17.9",,"5.5",
"USC00190840","BRIDGEWATER, MA US","05-06","-5.3",,"11.9",,"18.2",,"5.7",
"USC00190840","BRIDGEWATER, MA US","05-07","-5.2",,"12.1",,"18.3",,"5.8",
"USC00190840","BRIDGEWATER, MA US","05-08","-5.2",,"12.3",,"18.6",,"5.9",
"USC00190840","BRIDGEWATER, MA US","05-09","-5.2",,"12.4",,"18.8",,"6.1",
"USC00190840","BRIDGEWATER, MA US","05-10","-5.1",,"12.6",,"18.9",,"6.3",
"USC00190840","BRIDGEWATER, MA US","05-11","-5.1",,"12.8",,"19.2",,"6.4",
"USC00190840","BRIDGEWATER, MA US","05-12","-5.0",,"13.0",,"19.4",,"6.6",
"USC00190840","BRIDGEWATER, MA US","05-13","-5.0",,"13.2",,"19.6",,"6.8",
"USC00190840","BRIDGEWATER, MA US","05-14","-4.9",,"13.3",,"19.8",,"6.9",
"USC00190840","BRIDGEWATER, MA US","05-15","-4.9",,"13.5",,"19.9",,"7.1",
"USC00190840","BRIDGEWATER, MA US","05-16","-4.9",,"13.7",,"20.1",,"7.2",
"USC00190840","BRIDGEWATER, MA US","05-17","-4.9",,"13.9",,"20.3",,"7.4",
"USC00190840","BRIDGEWATER, MA US","05-18","-4.8",,"14.1",,"20.5",,"7.6",
"USC00190840","BRIDGEWATER, MA US","05-19","-4.8",,"14.2",,"20.7",,"7.7",
"USC00190840","BRIDGEWATER, MA US","05-20","-4.8",,"14.4",,"20.9",,"7.9",
"USC00190840","BRIDGEWATER, MA US","05-21","-4.8",,"14.6",,"21.1",,"8.1",
"USC00190840","BRIDGEWATER, MA US","05-22","-4.8",,"14.7",,"21.2",,"8.2",
"USC00190840","BRIDGEWATER, MA US","05-23","-4.8",,"14.9",,"21.4",,"8.4",
"USC00190840","BRIDGEWATER, MA US","05-24","-4.8",,"15.1",,"21.6",,"8.6",
"USC00190840","BRIDGEWATER, MA US","05-25","-4.8",,"15.3",,"21.8",,"8.8",
"USC00190840","BRIDGEWATER, MA US","05-26","-4.8",,"15.4",,"21.9",,"8.9",
"USC00190840","BRIDGEWATER, MA US","05-27","-4.8",,"15.6",,"22.1",,"9.1",
"USC00190840","BRIDGEWATER, MA US","05-28","-4.8",,"15.8",,"22.3",,"9.3",
"USC00190840","BRIDGEWATER, MA US","05-29","-4.8",,"15.9",,"22.4",,"9.4",
"USC00190840","BRIDGEWATER, MA US","05-30","-4.8",,"16.1",,"22.6",,"9.7",
"USC00190840","BRIDGEWATER, MA US","05-31","-4.8",,"16.3",,"22.8",,"9.8",
"USC00190840","BRIDGEWATER, MA US","06-01","-4.8",,"16.4",,"22.9",,"10.0",
"USC00190840","BRIDGEWATER, MA US","06-02","-4.9",,"16.7",,"23.1",,"10.2",
"USC00190840","BRIDGEWATER, MA US","06-03","-4.9",,"16.8",,"23.3",,"10.4",
"USC00190840","BRIDGEWATER, MA US","06-04","-4.9",,"17.0",,"23.4",,"10.6",
"USC00190840","BRIDGEWATER, MA US","06-05","-4.9",,"17.2",,"23.6",,"10.7",
"USC00190840","BRIDGEWATER, MA US","06-06","-4.9",,"17.3",,"23.7",,"10.9",
"USC00190840","BRIDGEWATER, MA US","06-07","-5.0",,"17.5",,"23.9",,"11.1",
"USC00190840","BRIDGEWATER, MA US","06-08","-5.0",,"17.7",,"24.1",,"11.3",
"USC00190840","BRIDGEWATER, MA US","06-09","-5.0",,"17.8",,"24.2",,"11.4",
"USC00190840","BRIDGEWATER, MA US","06-10","-5.1",,"18.0",,"24.4",,"11.7",
"USC00190840","BRIDGEWATER, MA US","06-11","-5.1",,"18.2",,"24.6",,"11.8",
"USC00190840","BRIDGEWATER, MA US","06-12","-5.1",,"18.3",,"24.7",,"12.0",
"USC00190840","BRIDGEWATER, MA US","06-13","-5.1",,"18.5",,"24.8",,"12.2",
"USC00190840","BRIDGEWATER, MA US","06-14","-5.1",,"18.7",,"25.0",,"12.3",
"USC00190840","BRIDGEWATER, MA US","06-15","-5.2",,"18.8",,"25.2",,"12.5",
"USC00190840","BRIDGEWATER, MA US","06-16","-5.2",,"19.0",,"25.3",,"12.7",
"USC00190840","BRIDGEWATER, MA US","06-17","-5.2",,"19.2",,"25.4",,"12.8",
"USC00190840","BRIDGEWATER, MA US","06-18","-5.2",,"19.3",,"25.6",,"13.0",
"USC00190840","BRIDGEWATER, MA US","06-19","-5.2",,"19.4",,"25.7",,"13.2",
"USC00190840","BRIDGEWATER, MA US","06-20","-5.2",,"19.6",,"25.9",,"13.3",
"USC00190840","BRIDGEWATER, MA US","06-21","-5.2",,"19.7",,"26.0",,"13.4",
"USC00190840","BRIDGEWATER, MA US","06-22","-5.2",,"19.9",,"26.2",,"13.6",
"USC00190840","BRIDGEWATER, MA US","06-23","-5.2",,"20.1",,"26.3",,"13.8",
"USC00190840","BRIDGEWATER, MA US","06-24","-5.2",,"20.2",,"26.4",,"13.9",
"USC00190840","BRIDGEWATER, MA US","06-25","-5.3",,"20.3",,"26.6",,"14.1",
"USC00190840","BRIDGEWATER, MA US","06-26","-5.3",,"20.4",,"26.7",,"14.2",
"USC00190840","BRIDGEWATER, MA US","06-27","-5.3",,"20.6",,"26.8",,"14.3",
"USC00190840","BRIDGEWATER, MA US","06-28","-5.3",,"20.7",,"26.9",,"14.4",
"USC00190840","BRIDGEWATER, MA US","06-29","-5.3",,"20.8",,"27.1",,"14.6",
"USC00190840","BRIDGEWATER, MA US","06-30","-5.3",,"20.9",,"27.2",,"14.7",
"USC00190840","BRIDGEWATER, MA US","07-01","-5.3",,"21.0",,"27.3",,"14.7",
"USC00190840","BRIDGEWATER, MA US","07-02","-5.3",,"21.1",,"27.4",,"14.8",
"USC00190840","BRIDGEWATER, MA US","07-03","-5.3",,"21.2",,"27.4",,"14.9",
"USC00190840","BRIDGEWATER, MA US","07-04","-5.3",,"21.3",,"27.6",,"15.1",
"USC00190840","BRIDGEWATER, MA US","07-05","-5.3",,"21.4",,"27.7",,"15.1",
"USC00190840","BRIDGEWATER, MA US","07-06","-5.3",,"21.5",,"27.7",,"15.2",
"USC00190840","BRIDGEWATER, MA US","07-07","-5.3",,"21.6",,"27.8",,"15.3",
"USC00190840","BRIDGEWATER, MA US","07-08","-5.3",,"21.6",,"27.9",,"15.4",
"USC00190840","BRIDGEWATER, MA US","07-09","-5.3",,"21.7",,"27.9",,"15.4",
"USC00190840","BRIDGEWATER, MA US","07-10","-5.3",,"21.8",,"28.0",,"15.5",
"USC00190840","BRIDGEWATER, MA US","07-11","-5.3",,"21.8",,"28.1",,"15.6",
"USC00190840","BRIDGEWATER, MA US","07-12","-5.3",,"21.9",,"28.1",,"15.6",
"USC00190840","BRIDGEWATER, MA US","07-13","-5.3",,"21.9",,"28.2",,"15.7",
"USC00190840","BRIDGEWATER, MA US","07-14","-5.3",,"22.0",,"28.2",,"15.7",
"USC00190840","BRIDGEWATER, MA US","07-15","-5.3",,"22.0",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-16","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-17","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-18","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-19","-5.3",,"22.1",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-20","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-21","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-22","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-23","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-24","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-25","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-26","-5.3",,"22.2",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-27","-5.3",,"22.1",,"28.4",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-28","-5.3",,"22.1",,"28.3",,"15.9",
"USC00190840","BRIDGEWATER, MA US","07-29","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-30","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","07-31","-5.3",,"22.1",,"28.3",,"15.8",
"USC00190840","BRIDGEWATER, MA US","08-01","-5.3",,"22.0",,"28.2",,"15.7",
"USC00190840","BRIDGEWATER, MA US","08-02","-5.3",,"21.9",,"28.2",,"15.7",
"USC00190840","BRIDGEWATER, MA US","08-03","-5.3",,"21.9",,"28.2",,"15.7",
"USC00190840","BRIDGEWATER, MA US","08-04","-5.3",,"21.8",,"28.1",,"15.6",
"USC00190840","BRIDGEWATER, MA US","08-05","-5.3",,"21.8",,"28.1",,"15.6",
"USC00190840","BRIDGEWATER, MA US","08-06","-5.3",,"21.7",,"28.0",,"15.5",
"USC00190840","BRIDGEWATER, MA US","08-07","-5.2",,"21.7",,"27.9",,"15.4",
"USC00190840","BRIDGEWATER, MA US","08-08","-5.2",,"21.6",,"27.9",,"15.3",
"USC00190840","BRIDGEWATER, MA US","08-09","-5.2",,"21.6",,"27.8",,"15.3",
"USC00190840","BRIDGEWATER, MA US","08-10","-5.2",,"21.5",,"27.8",,"15.2",
"USC00190840","BRIDGEWATER, MA US","08-11","-5.2",,"21.4",,"27.7",,"15.1",
"USC00190840","BRIDGEWATER, MA US","08-12","-5.2",,"21.3",,"27.7",,"15.0",
"USC00190840","BRIDGEWATER, MA US","08-13","-5.1",,"21.2",,"27.6",,"14.9",
"USC00190840","BRIDGEWATER, MA US","08-14","-5.1",,"21.2",,"27.5",,"14.8",
"USC00190840","BRIDGEWATER, MA US","08-15","-5.1",,"21.1",,"27.4",,"14.7",
"USC00190840","BRIDGEWATER, MA US","08-16","-5.1",,"21.0",,"27.3",,"14.6",
"USC00190840","BRIDGEWATER, MA US","08-17","-5.0",,"20.9",,"27.3",,"14.5",
"USC00190840","BRIDGEWATER, MA US","08-18","-5.0",,"20.8",,"27.2",,"14.4",
"USC00190840","BRIDGEWATER, MA US","08-19","-4.9",,"20.7",,"27.1",,"14.3",
"USC00190840","BRIDGEWATER, MA US","08-20","-4.9",,"20.6",,"27.0",,"14.1",
"USC00190840","BRIDGEWATER, MA US","08-21","-4.9",,"20.4",,"26.9",,"14.0",
"USC00190840","BRIDGEWATER, MA US","08-22","-4.8",,"20.3",,"26.8",,"13.9",
"USC00190840","BRIDGEWATER, MA US","08-23","-4.8",,"20.2",,"26.7",,"13.7",
"USC00190840","BRIDGEWATER, MA US","08-24","-4.8",,"20.1",,"26.6",,"13.6",
"USC00190840","BRIDGEWATER, MA US","08-25","-4.8",,"19.9",,"26.5",,"13.4",
"USC00190840","BRIDGEWATER, MA US","08-26","-4.7",,"19.8",,"26.4",,"13.3",
"USC00190840","BRIDGEWATER, MA US","08-27","-4.7",,"19.7",,"26.3",,"13.2",
"USC00190840","BRIDGEWATER, MA US","08-28","-4.7",,"19.6",,"26.1",,"13.0",
"USC00190840","BRIDGEWATER, MA US","08-29","-4.7",,"19.4",,"26.0",,"12.9",
"USC00190840","BRIDGEWATER, MA US","08-30","-4.6",,"19.3",,"25.9",,"12.7",
"USC00190840","BRIDGEWATER, MA US","08-31","-4.6",,"19.2",,"25.7",,"12.6",
"USC00190840","BRIDGEWATER, MA US","09-01","-4.6",,"19.0",,"25.6",,"12.4",
"USC00190840","BRIDGEWATER, MA US","09-02","-4.6",,"18.8",,"25.4",,"12.2",
"USC00190840","BRIDGEWATER, MA US","09-03","-4.6",,"18.7",,"25.3",,"12.1",
"USC00190840","BRIDGEWATER, MA US","09-04","-4.5",,"18.6",,"25.2",,"11.9",
"USC00190840","BRIDGEWATER, MA US","09-05","-4.5",,"18.4",,"25.0",,"11.7",
"USC00190840","BRIDGEWATER, MA US","09-06","-4.5",,"18.2",,"24.8",,"11.6",
"USC00190840","BRIDGEWATER, MA US","09-07","-4.5",,"18.1",,"24.7",,"11.4",
"USC00190840","BRIDGEWATER, MA US","09-08","-4.5",,"17.9",,"24.5",,"11.2",
"USC00190840","BRIDGEWATER, MA US","09-09","-4.5",,"17.7",,"24.3",,"11.1",
"USC00190840","BRIDGEWATER, MA US","09-10","-4.5",,"17.6",,"24.2",,"10.9",
"USC00190840","BRIDGEWATER, MA US","09-11","-4.5",,"17.3",,"24.0",,"10.7",
"USC00190840","BRIDGEWATER, MA US","09-12","-4.5",,"17.2",,"23.8",,"10.6",
"USC00190840","BRIDGEWATER, MA US","09-13","-4.5",,"17.0",,"23.6",,"10.4",
"USC00190840","BRIDGEWATER, MA US","09-14","-4.5",,"16.8",,"23.4",,"10.2",
"USC00190840","BRIDGEWATER, MA US","09-15","-4.6",,"16.6",,"23.3",,"10.0",
"USC00190840","BRIDGEWATER, MA US","09-16","-4.6",,"16.4",,"23.1",,"9.8",
"USC00190840","BRIDGEWATER, MA US","09-17","-4.6",,"16.3",,"22.9",,"9.7",
"USC00190840","BRIDGEWATER, MA US","09-18","-4.6",,"16.1",,"22.7",,"9.5",
"USC00190840","BRIDGEWATER, MA US","09-19","-4.6",,"15.9",,"22.4",,"9.3",
"USC00190840","BRIDGEWATER, MA US","09-20","-4.6",,"15.7",,"22.3",,"9.1",
"USC00190840","BRIDGEWATER, MA US","09-21","-4.7",,"15.5",,"22.1",,"8.9",
"USC00190840","BRIDGEWATER, MA US","09-22","-4.7",,"15.3",,"21.8",,"8.7",
"USC00190840","BRIDGEWATER, MA US","09-23","-4.7",,"15.1",,"21.6",,"8.6",
"USC00190840","BRIDGEWATER, MA US","09-24","-4.7",,"14.9",,"21.4",,"8.4",
"USC00190840","BRIDGEWATER, MA US","09-25","-4.7",,"14.7",,"21.2",,"8.2",
"USC00190840","BRIDGEWATER, MA US","09-26","-4.8",,"14.5",,"21.0",,"8.0",
"USC00190840","BRIDGEWATER, MA US","09-27","-4.8",,"14.3",,"20.8",,"7.8",
"USC00190840","BRIDGEWATER, MA US","09-28","-4.8",,"14.1",,"20.6",,"7.6",
"USC00190840","BRIDGEWATER, MA US","09-29","-4.8",,"13.9",,"20.4",,"7.4",
"USC00190840","BRIDGEWATER, MA US","09-30","-4.8",,"13.7",,"20.2",,"7.2",
"USC00190840","BRIDGEWATER, MA US","10-01","-4.9",,"13.5",,"19.9",,"7.1",
"USC00190840","BRIDGEWATER, MA US","10-02","-4.9",,"13.3",,"19.8",,"6.8",
"USC00190840","BRIDGEWATER, MA US","10-03","-4.9",,"13.1",,"19.6",,"6.7",
"USC00190840","BRIDGEWATER, MA US","10-04","-4.9",,"12.9",,"19.3",,"6.4",
"USC00190840","BRIDGEWATER, MA US","10-05","-4.9",,"12.7",,"19.1",,"6.3",
"USC00190840","BRIDGEWATER, MA US","10-06","-4.9",,"12.5",,"18.9",,"6.1",
"USC00190840","BRIDGEWATER, MA US","10-07","-4.9",,"12.3",,"18.7",,"5.9",
"USC00190840","BRIDGEWATER, MA US","10-08","-4.9",,"12.1",,"18.6",,"5.7",
"USC00190840","BRIDGEWATER, MA US","10-09","-4.9",,"11.9",,"18.3",,"5.5",
"USC00190840","BRIDGEWATER, MA US","10-10","-4.9",,"11.7",,"18.2",,"5.3",
"USC00190840","BRIDGEWATER, MA US","10-11","-4.9",,"11.6",,"17.9",,"5.1",
"USC00190840","BRIDGEWATER, MA US","10-12","-4.9",,"11.3",,"17.8",,"4.9",
"USC00190840","BRIDGEWATER, MA US","10-13","-4.9",,"11.2",,"17.6",,"4.7",
"USC00190840","BRIDGEWATER, MA US","10-14","-4.9",,"10.9",,"17.4",,"4.5",
"USC00190840","BRIDGEWATER, MA US","10-15","-4.9",,"10.8",,"17.2",,"4.3",
"USC00190840","BRIDGEWATER, MA US","10-16","-4.9",,"10.6",,"17.1",,"4.1",
